Id,URL,Tag
3386,https://github.com/wordpress-mobile/WordPress-Android/commit/7a30de0dfc,Added Comment to Document if Condition
3398,https://github.com/wordpress-mobile/WordPress-Android/commit/533cc9bfad,Updated Comment as Consequence of Refactoring (Renamed Element in GUI)
3400,https://github.com/qii/weiciyuan/commit/43b019e9,FALSE POSITIVE
3406,https://github.com/panpf/sketch/commit/28342c18,Updated Comment to Better Detail the Application Logic
3412,https://github.com/google/guava/commit/6d8d9d97f,Updated Comment to Replace Reference to Deprecated Class/Method
3418,https://github.com/marytts/marytts/commit/57d6509cb,Updated Comment as Consequence of Refactoring (Renamed Element in GUI)
3446,https://github.com/confluentinc/kafka-streams-examples/commit/0fcc18d,FALSE POSITIVE
3447,https://github.com/igniterealtime/Openfire/commit/6c135f4c3,Add Copyright Comment
3456,https://github.com/yegor256/takes/commit/a43115ce5,Update Comment to Make It More Concise
3460,https://github.com/census-instrumentation/opencensus-java/commit/2199e486,Updated Comment To Match the New Application Logic
3465,https://github.com/googleapis/google-cloud-java/commit/bcb9a59816,Improved Wording of Comments
3474,https://github.com/h2database/h2database/commit/8a4718f38,Improved Wording of Comments
3489,https://github.com/apache/apex-core/commit/80efa36a8,FALSE POSITIVE
3533,https://github.com/freenet/fred/commit/81fe77293,FALSE POSITIVE
3537,https://github.com/classgraph/classgraph/commit/98a383af,Improved Wording of Comments
3540,https://github.com/itext/itextpdf/commit/c4b92c95b,Updated Comment to Better Detail the Application Logic
3561,https://github.com/pmd/pmd/commit/91b8a22b4,Updated Comment To Match the New Application Logic
3563,https://github.com/Alluxio/alluxio/commit/10cb1994e0,"Updated Technical Debt Comment (e.g., TODO, TOFIX)"
3567,https://github.com/ReactiveX/RxNetty/commit/71dd1b36,Updated Comment to Fix Wrong Link
3570,https://github.com/CogComp/cogcomp-nlp/commit/4c679cab,Added Missing Comments
3579,https://github.com/bazelbuild/bazel/commit/cc45629a68,Deleted Outdated Comment
3586,https://github.com/unofficial-openjdk/openjdk/commit/0efaa1d3cde,Updated Comment to Better Detail the Application Logic
3591,https://github.com/OpenNMS/opennms/commit/1ed8cf6b6bf,Update Copyright/License
3596,https://github.com/streamsets/datacollector/commit/973c5dfa28,Updated Comment To Match the New Application Logic
3597,https://github.com/apache/hive/commit/e9a72189ed,Updated Comment to Better Detail the Application Logic
3644,https://github.com/googlemaps/android-maps-utils/commit/2601e3c,Improved Wording of Comments
3658,https://github.com/Alluxio/alluxio/commit/4213c28b0e,Deleted Outdated Comment
3660,https://github.com/ankidroid/Anki-Android/commit/c8c4d0727,Updated Comment To Match the New Application Logic
3666,https://github.com/deeplearning4j/deeplearning4j/commit/fa86b86f27,FALSE POSITIVE
3674,https://github.com/Netflix/eureka/commit/5453c341,Updated Comment to Fix Wrong Link
3693,https://github.com/CyanogenMod/android_frameworks_base/commit/248edc3e969,Improved Wording of Comments
3711,https://github.com/nuls-io/nuls/commit/e4e51d31d,Improved Formatting of Comments
3759,https://github.com/ArcBees/GWTP/commit/bf670666b,Updated Comment to Fix Wrong Return Type in Example Code
3787,https://github.com/Alluxio/alluxio/commit/8ec4b0edb4,FALSE POSITIVE
3800,https://github.com/vaadin/framework/commit/61e5a7ae2c,FALSE POSITIVE
3802,https://github.com/gerrit-review/gerrit/commit/4a11e44a85,FALSE POSITIVE
3822,https://github.com/rackerlabs/blueflood/commit/e807c5a0,Updated Comment to Better Detail the Application Logic
3832,https://github.com/watson-developer-cloud/java-sdk/commit/0d9028600e,FALSE POSITIVE
3835,https://github.com/abixen/abixen-platform/commit/38ca9001,FALSE POSITIVE
3847,https://github.com/cwensel/cascading/commit/78489299,Added Missing Comments
3867,https://github.com/Netflix/servo/commit/9c8814e,Fixed Typos
3869,https://github.com/Netflix/eureka/commit/6c2db95a,Updated Comment to Better Match the Application Logic
3873,https://github.com/google/closure-compiler/commit/9319f1bc7,Simplified Comments
3876,https://github.com/VoltDB/voltdb/commit/27fab7d456,FALSE POSITIVE
3889,https://github.com/Alluxio/alluxio/commit/79b44a1790,Updated Comment to Better Detail the Application Logic
3895,https://github.com/OpenNMS/opennms/commit/525ba95f02d,Update Copyright/License
3908,https://github.com/networknt/light-4j/commit/41ec1202,Added Missing Comments
3909,https://github.com/apache/incubator-pinot/commit/2bf6cef01,Deleted Technical Debt Comment with Updated Code Implementation
3928,https://github.com/bitcoinj/bitcoinj/commit/302bb3e2,Updated Comment to Better Detail the Application Logic
3947,https://github.com/TEAMMATES/teammates/commit/55daac03b,FALSE POSITIVE
3958,https://github.com/nextcloud/android/commit/aed11147e,Updated Comment to Fix Supported Version
3987,https://github.com/freenet/fred/commit/afa5116b9,FALSE POSITIVE
3994,https://github.com/strapdata/elassandra/commit/0c09bf2b18,Deleted Outdated Comment
4030,https://github.com/openhab/openhab1-addons/commit/081afb578,Updated Comment to Add Reference Explaining Rationale for New Implementation
4033,https://github.com/nickbutcher/plaid/commit/2d20694f,Update Comment of Deprecated Attribute
4035,https://github.com/TEAMMATES/teammates/commit/6693e761a,Updated Comment to Better Match the Application Logic
4044,https://github.com/apache/incubator-weex/commit/9079ade52,Added Missing Comments
4045,https://github.com/apache/lucene-solr/commit/413555651d,Deleted Outdated Comment
4053,https://github.com/apache/groovy/commit/2db6e8d41a,"Updated Comment to Include Variable (i.e., #ALLOWED_JDKS) rather than specific values"
4055,https://github.com/openhab/openhab1-addons/commit/df65f7784,Improved Wording of Comments
4060,https://github.com/apache/curator/commit/c71a5a7a,Updated Comment to Better Explain Methods Usage
4073,https://github.com/apache/cassandra/commit/370b0ec2f2,Deleted Comment Explaining the Rationale for Implementation Choice
4102,https://github.com/watson-developer-cloud/java-sdk/commit/1ff401cfd1,Update Comment to Make It More Concise
4105,https://github.com/apiman/apiman/commit/4fc9b7381,Updated Comment to Match New Method Signature
4109,https://github.com/consulo/consulo/commit/6e64738d251,FALSE POSITIVE
4113,https://github.com/VoltDB/voltdb/commit/aa665037b0,FALSE POSITIVE
4139,https://github.com/nayuki/QR-Code-generator/commit/f9a40a3,Updated Comment to Better Match the Application Logic
4142,https://github.com/sleuthkit/autopsy/commit/29d9dec46,FALSE POSITIVE
4183,https://github.com/apache/incubator-skywalking/commit/eacc014ee,Improved Wording of Comments
4198,https://github.com/carymrobbins/intellij-haskforce/commit/3aef3b87,Added Comments Explaining the Rationale for Implementation Choice
4224,https://github.com/MorphiaOrg/morphia/commit/928d97ab3,Fixed Typos
4225,https://github.com/eclipse-vertx/vert.x/commit/60db84102,Updated comment to Better Detail the Method Return Value
4243,https://github.com/BaseXdb/basex/commit/1af94851b,Updated Comment to Better Detail the Application Logic
4248,https://github.com/nathanmarz/storm/commit/094eed83,Deleted Comment
4270,https://github.com/freenet/fred/commit/9075a12cf,FALSE POSITIVE
4289,https://github.com/eclipse/paho.mqtt.java/commit/d255844,Comment Unfinished Tests
4293,https://github.com/qaprosoft/carina/commit/18bda33f,FALSE POSITIVE
4308,https://github.com/javaee/glassfish/commit/16bf5fcb29,Updated Comment to Better Detail the Application Logic
4318,https://github.com/bitcoinj/bitcoinj/commit/4d1e6259,FALSE POSITIVE
4331,https://github.com/wordpress-mobile/WordPress-Android/commit/5233d9d583,Improved Wording of Comments
4334,https://github.com/google/blockly-android/commit/2a5b61b5,Added Missing Comments
4344,https://github.com/haiwen/seadroid/commit/e4d8afe9,Updated Comment to Match Renamed Variables/Methods
4345,https://github.com/phishman3579/java-algorithms-implementation/commit/009be3b,Added Comment to Document if Condition
4347,https://github.com/jboss-javassist/javassist/commit/e3f096d,Updated Comment to Better Detail the Application Logic
4349,https://github.com/gwtproject/gwt/commit/a391251a4,Updated Comment to Document a Bug in the Code
4359,https://github.com/igniterealtime/Smack/commit/ae17aca12,Added Parameters Example in Method Comment
4415,https://github.com/aosp-mirror/platform_frameworks_base/commit/8a4275f09f6,Updated Comment to Better Detail the Application Logic
4429,https://github.com/react-native-community/react-native-svg/commit/50905d8,Deleted Outdated Comment
4437,https://github.com/SonarSource/sonarqube/commit/a683e7b644,FALSE POSITIVE
4450,https://github.com/apache/lucene-solr/commit/aefe15aad9,Deleted Outdated Comment
4456,https://github.com/orientechnologies/orientdb/commit/b191b6ae92,Added Missing Comments
4470,https://github.com/caprica/vlcj/commit/b3b2a9bd,Improved Wording of Comments
4481,https://github.com/CellularPrivacy/Android-IMSI-Catcher-Detector/commit/659d3a44,Added Missing Comments
4486,https://github.com/unclebob/fitnesse/commit/52c0643f9,FALSE POSITIVE
4492,https://github.com/unofficial-openjdk/openjdk/commit/487ce0cd5fc,Updated Comment to Match New Application Logic
4500,https://github.com/jeremylong/DependencyCheck/commit/0c100c13,Fixed Typos
4519,https://github.com/alkacon/opencms-core/commit/d41363e1f5,Updated a Wrong Parameter Description
4550,https://github.com/flowable/flowable-engine/commit/064b0d5a85,FALSE POSITIVE
4556,https://github.com/apache/apex-core/commit/5494fe95c,Updated Comment To Match the New Application Logic
4566,https://github.com/wordpress-mobile/WordPress-Android/commit/04ee958211,Updated Misleading Comment to Describe the Correct Behavior
4577,https://github.com/openhab/openhab2-addons/commit/5d9f2da3d,Update JavaDoc @since tag
4587,https://github.com/jenkinsci/jenkins/commit/73706a45bc,Updated Comment to Document a Bug in the Code
4627,https://github.com/owncloud/android/commit/b7f0e8675,"Deleted Technical Debt Comment (e.g., TODO, TOFIX)"
4628,https://github.com/ReactiveX/RxJava/commit/dcb5d79b8,Update Comment to Make It More Concise
4638,https://github.com/opentripplanner/OpenTripPlanner/commit/1f4177abe,Updated Comment To Match the New Application Logic
4642,https://github.com/gephi/gephi/commit/7b36dbfe0,General Improvement of Javadoc Comments (i.e. for the purpose to improve Javadoc of the project)
4644,https://github.com/findbugsproject/findbugs/commit/72cf734d2,Deleted Technical Debt Comment to match Updated Code Implementation
4663,https://github.com/TEAMMATES/teammates/commit/2358dbd21,Added Comment for New Code
4675,https://github.com/consulo/consulo/commit/6bdc1227ebb,FALSE POSITIVE
4686,https://github.com/apache/guacamole-client/commit/f0b36ca5,Improved Wording of Comments
4696,https://github.com/classgraph/classgraph/commit/6e0c78f3,Updated Comment to Better Document Switch/Case
4733,https://github.com/sleuthkit/autopsy/commit/2111361ce,Comment Code
4757,https://github.com/OpenLiberty/open-liberty/commit/673c30ae8,"Deleted Technical Debt Comment (e.g., TODO, TOFIX)"
4758,https://github.com/watson-developer-cloud/java-sdk/commit/c304563fab,Improved Formatting of Comments
4767,https://github.com/testcontainers/testcontainers-java/commit/e536640,Updated Comment to Better Match the Application Logic
4776,https://github.com/hcoles/pitest/commit/f6b06199,Improved Wording of Comments
4782,https://github.com/TEAMMATES/teammates/commit/d72831881,FALSE POSITIVE
4784,https://github.com/ballerina-platform/ballerina-lang/commit/31c7d3ca72,Improved Wording of Comments
4801,https://github.com/Alluxio/alluxio/commit/6116acbc91,Updated Misleading Comment to Describe the Correct Behavior
4837,https://github.com/sakaiproject/sakai/commit/7c044ebe88,FALSE POSITIVE
4846,https://github.com/h2oai/h2o-3/commit/cc1fa58006,Improved Wording of Comments
4862,https://github.com/Alluxio/alluxio/commit/3ce5be409d,Updated Comment to Match Renamed Variables/Methods
4867,https://github.com/sk89q/WorldGuard/commit/f00352cd,Added Comment to Document if Condition
4874,https://github.com/termux/termux-app/commit/798125e,Deleted Outdated Comment
4878,https://github.com/CyanogenMod/android_frameworks_base/commit/13fd561848e,Updated Comment to Better Detail the Application Logic
4881,https://github.com/Alluxio/alluxio/commit/f615234fdf,General Improvement of Javadoc Comments (i.e. for the purpose to improve Javadoc of the project)
4885,https://github.com/linkedin/sensei/commit/fcbcda3a,Comment Code
4891,https://github.com/gchq/Gaffer/commit/621e1d34ed,Improved Wording of Comments
4911,https://github.com/freenet/fred/commit/a5f8e0207,FALSE POSITIVE
4912,https://github.com/freenet/fred/commit/33b78c57c,"Updated Technical Debt Comment (e.g., TODO, TOFIX)"
4919,https://github.com/datumbox/datumbox-framework/commit/391cfd45,FALSE POSITIVE
4924,https://github.com/apache/accumulo/commit/c5d2bd54a,FALSE POSITIVE
4953,https://github.com/jboss-javassist/javassist/commit/d59bfd2,Deleted Technical Debt Comment to match Updated Code Implementation
4955,https://github.com/lets-blade/blade/commit/5bdb0126,Updated Comment To Match the New Application Logic
4992,https://github.com/neo4j/neo4j/commit/41ba80be48d,"Updated Technical Debt Comment (e.g., TODO, TOFIX)"
4996,https://github.com/rstudio/rstudio/commit/3f13fab048,"Updated Technical Debt Comment (e.g., TODO, TOFIX)"
5045,https://github.com/opentripplanner/OpenTripPlanner/commit/5b102f700,Updated Comment to Better Detail the Application Logic
5060,https://github.com/classgraph/classgraph/commit/f9ed8a2c,Added Comment to Document if Condition
5063,https://github.com/UniversalMediaServer/UniversalMediaServer/commit/d129c7d80,Added Comment for New Code
5073,https://github.com/JanusGraph/janusgraph/commit/825107ccb,"Updated Technical Debt Comment (e.g., TODO, TOFIX)"
5090,https://github.com/xwiki/xwiki-platform/commit/2b1e58ae5a,Deleted Outdated Comment
5104,https://github.com/apache/incubator-heron/commit/603b2de9a,FALSE POSITIVE
5114,https://github.com/google/closure-compiler/commit/159d8c676,"Added Technical Debt Comment (e.g., TODO, TOFIX)"
5123,https://github.com/spacewalkproject/spacewalk/commit/35d9a4b6ea,Delete Commented Code
5134,https://github.com/DSpace/DSpace/commit/40e9b0707,Added Missing Comments
5144,https://github.com/AsyncHttpClient/async-http-client/commit/f812fe283,"Deleted Technical Debt Comment (e.g., TODO, TOFIX)"
5170,https://github.com/bumptech/glide/commit/3621c9213,Updated a Wrong Parameter Description
5185,https://github.com/jMonkeyEngine/jmonkeyengine/commit/5facee58e,FALSE POSITIVE
5200,https://github.com/apache/ofbiz/commit/0972d35be8,Added Comment with Commented Code
5219,https://github.com/QuantumBadger/RedReader/commit/b1d0ecc,FALSE POSITIVE
5221,https://github.com/apache/tomcat/commit/7bd93f439,Updated Comment To Match the New Application Logic
5238,https://github.com/rsksmart/rskj/commit/8d369d1f,Deleted Outdated Comment
5244,https://github.com/typetools/checker-framework/commit/c62d707bb,Updated Comment To Match the New Application Logic
5254,https://github.com/liferay/liferay-plugins/commit/6f6ab84583,FALSE POSITIVE
5272,https://github.com/freenet/fred/commit/54309442c,FALSE POSITIVE
5273,https://github.com/CyanogenMod/android_frameworks_base/commit/7836660f5eb,Added Comments Explaining What Attributes Represent
5276,https://github.com/apache/cassandra/commit/c57e7c9e87,Simplified Comments
5284,https://github.com/unofficial-openjdk/openjdk/commit/5c3f6fd2ad0,FALSE POSITIVE
5285,https://github.com/yegor256/takes/commit/f7d29b439,Updated Comment to Better Detail the Application Logic
5295,https://github.com/watson-developer-cloud/java-sdk/commit/cff0ed8a9b,FALSE POSITIVE
5296,https://github.com/neo4j/neo4j/commit/2a8057a9971,FALSE POSITIVE
5308,https://github.com/MachinePublishers/jBrowserDriver/commit/c0f7a57,Added Missing Comments
5325,https://github.com/treasure-data/digdag/commit/633ba37e6d,Updated Comment to Better Detail the Application Logic
5329,https://github.com/jboss-javassist/javassist/commit/d3f0404,Added Comments Explaining What Attributes Represent
5337,https://github.com/testwhat/SmaliEx/commit/1834b365,FALSE POSITIVE
5350,https://github.com/realm/realm-java/commit/908ed1afe,Updated Misleading Comment to Describe the Correct Behavior
5354,https://github.com/liferay/liferay-plugins/commit/c5e17ccab6,FALSE POSITIVE
5366,https://github.com/gocd/gocd/commit/1a6616396,FALSE POSITIVE
5368,https://github.com/gchq/Gaffer/commit/87c3ec257c,Add Annotation According to Javadoc Comment
5370,https://github.com/ccrama/Slide/commit/4340e76f,FALSE POSITIVE
5375,https://github.com/ballerina-platform/ballerina-lang/commit/294b49bc74,Improved Formatting of Comments
5382,https://github.com/sleuthkit/autopsy/commit/86cc39fb6,Improved Wording of Comments
5383,https://github.com/treasure-data/digdag/commit/e453931f10,Added Missing Comments
5385,https://github.com/apache/groovy/commit/86963ae8b0,Update Copyright/License
5389,https://github.com/VoltDB/voltdb/commit/8e5a7b8d31,FALSE POSITIVE
5395,https://github.com/classgraph/classgraph/commit/49b4455c,Improved Wording of Comments
5399,https://github.com/typetools/checker-framework/commit/6dc002a52,Updated comment to Better Detail the Method Return Value
5401,https://github.com/adempiere/adempiere/commit/7a087ce21,Update Copyright/License
5421,https://github.com/consulo/consulo/commit/099455b19c7,FALSE POSITIVE
5432,https://github.com/phishman3579/java-algorithms-implementation/commit/7810d7e,Improved Formatting of Comments
5438,https://github.com/apache/incubator-druid/commit/b6dd2fae6,FALSE POSITIVE
5446,https://github.com/restlet/restlet-framework-java/commit/31b9494ad,Improved Wording of Comments
5457,https://github.com/psi-probe/psi-probe/commit/9755fd67,Update Comment Due to Change in Underlying Framework/Library
5469,https://github.com/elastic/elasticsearch-hadoop/commit/899e2bb5,Update Copyright/License
5492,https://github.com/spotbugs/spotbugs/commit/68ac0f5f2,Updated Comment to Match New Application Logic
5514,https://github.com/TEAMMATES/teammates/commit/bd72be422,FALSE POSITIVE
5518,https://github.com/SpigotMC/BungeeCord/commit/b25c81da,Added Comment for New Code
5521,https://github.com/plutext/docx4j/commit/c5f4d07b,Updated Comment to Better Detail the Application Logic
5531,https://github.com/Netflix/eureka/commit/fed4b669,Added Missing Comments
5537,https://github.com/jitsi/jitsi/commit/f735b86f4,Updated comment to Better Detail the Method Return Value
5547,https://github.com/NemProject/nem.core/commit/5edee71,Unclear
5573,https://github.com/j256/ormlite-core/commit/9f748585,Updated Comment to Better Explain Methods Usage
5578,https://github.com/pac4j/pac4j/commit/3c0536d0b,FALSE POSITIVE
5596,https://github.com/tillnagel/unfolding/commit/6c6b843,Comment Code
5615,https://github.com/apache/guacamole-client/commit/7abf9f2f,Updated Comment to Better Detail the Application Logic
5652,https://github.com/vespa-engine/vespa/commit/1b5b09f48e,Updated Comment to Better Detail the Application Logic
5662,https://github.com/jclouds/jclouds/commit/4c5cef1be4,Updated Comment to Better Match the Application Logic
5665,https://github.com/internetarchive/heritrix3/commit/e6e415b9,FALSE POSITIVE
5667,https://github.com/iotaledger/iri/commit/fe26785f,Specified meaning of Methods parameter
5670,https://github.com/opentripplanner/OpenTripPlanner/commit/19c1cc0ed,Updated Comment To Match the New Application Logic
5678,https://github.com/apache/hive/commit/10713b6afb,Updated Comment To Match the New Application Logic
5688,https://github.com/vespa-engine/vespa/commit/795d0dee12,Deleted Outdated Comment
